grid_id,avg_pop,sample_count,grid_lon,grid_lat,pop_weight
다사58504625,640.4890592810232,2893,127.03040017190014,37.51460312639769,0.06934812043425526
다사58504650,2371.5621118951617,1488,127.03038605182174,37.51685646117246,0.2567778052877901
다사58504675,998.7685033602149,2232,127.03037193017083,37.519109795080865,0.10814036157731637
다사58504700,2426.6035696908607,1488,127.03035780694722,37.52136312812286,0.2627373475918817
다사58504725,1180.559564448925,1488,127.03034368215081,37.52361646029846,0.12782355243837912
다사58504750,829.6607829301074,1488,127.03032955578134,37.52586979160763,0.08983044294121371
다사58504775,1552.9165423387096,1488,127.03031542783863,37.52812312205035,0.16814002025786493
다사58754275,855.0558752688171,1488,127.03342532668418,37.48306754890804,0.09258006355756082
다사58754300,3418.650832594086,1488,127.03341131351922,37.48532089671657,0.3701499755944792
다사58754325,228.46666041666663,1488,127.03339729879386,37.48757424365907,0.02473693071287178
다사58754350,1297.9491597782255,2976,127.03338328250784,37.48982758973547,0.14053375829851225
다사58754375,981.5105713037638,1488,127.03336926466103,37.49208093494578,0.10627178141446325
다사58754400,507.42122298387096,1488,127.0333552452532,37.49433427928997,0.05494037341072372
다사58754425,5275.9804540322575,1488,127.03334122428421,37.49658762276803,0.5712499263386657
다사58754450,4859.249908870968,1488,127.03332720175386,37.49884096537994,0.5261289681962754
다사58754475,2216.359063978495,1488,127.03331317766195,37.50109430712568,0.23997339699583511
다사58754500,2467.4118640456986,1488,127.03329915200833,37.50334764800524,0.26715581262360705
다사58754525,1048.9634045698926,2976,127.0332851247928,37.505600988018585,0.11357514926624544
다사58754550,1720.7722754032259,1488,127.03327109601517,37.507854327165695,0.186314381589197
다사58754575,1491.83319092742,1488,127.03325706567524,37.51010766544656,0.16152629977534308
다사58754600,2980.784200672042,1488,127.03324303377288,37.512361002861184,0.32274053512916057
다사58754625,2129.046378830645,1488,127.03322900030786,37.51461433940951,0.23051972949389793
다사58754650,788.6519827956992,1488,127.03321496528,37.51686767509155,0.08539026840680772
다사58754675,1858.764278293011,1488,127.03320092868914,37.519121009907266,0.2012552863504853
다사58754700,304.64663884812904,2726,127.03318689053508,37.52137434385664,0.03298521886454505
다사58754725,39.52436807795699,1488,127.03317285081762,37.52362767693968,0.004279449582846615
다사58754750,3413.7258171370972,1488,127.03315880953662,37.52588100915634,0.3696167259470376
다사58754775,1239.2869038306449,1488,127.03314476669185,37.528134340506604,0.13418217878056612
다사59004275,191.20245855307644,1479,127.03625296693798,37.483078681554424,0.020702197689292063
다사59004300,747.7482356182798,1488,127.03623903869132,37.485332030264,0.08096146834477978
다사59004325,2246.1900914650532,1488,127.03622510889366,37.48758537810758,0.2432033127248214
다사59004350,978.8449446572582,2976,127.03621117754484,37.489838725085136,0.10598316415389344
다사59004375,1338.6737159946235,1488,127.03619724464467,37.492092071196645,0.1449431566921345
다사59004400,4099.427484274194,1488,127.03618331019297,37.4943454164421,0.4438601827329698
다사59004425,720.8259153225808,1488,127.03616937418954,37.49659876082147,0.07804648910636543
다사59004450,1357.778698219086,2976,127.0361554366342,37.498852104334745,0.14701172381127248
다사59004475,2310.7995026824037,2796,127.03614149752678,37.5011054469819,0.2501988127499377
다사59004500,1256.3982529569892,1488,127.03612755686713,37.50335878876291,0.13603488786717938
다사59004525,1297.8483897849464,1488,127.03611361465501,37.505612129677786,0.14052284755846323
다사59004550,1392.0684488163558,2788,127.03609967089024,37.507865469726475,0.1507244019899589
다사59004575,1255.1025977150537,1488,127.03608572557269,37.51011880890897,0.13589460247985383
다사59004600,1177.8079460349463,1488,127.03607177870212,37.512372147225264,0.1275256245309518
다사59004625,877.5641995295699,1488,127.03605783027837,37.51462548467534,0.0950171231122707
다사59004650,1771.4330326612908,1488,127.03604388030129,37.51687882125916,0.19179960923628062
다사59004675,1941.6811813172042,1488,127.03602992877065,37.519132156976724,0.21023300625628977
다사59004700,1292.7608328629033,2976,127.03601597568627,37.521385491828,0.13997199894515197
다사59004725,1323.1040634408603,1488,127.036002021048,37.52363882581299,0.1432573727981365
다사59004750,2667.6541446236556,1488,127.03598806485563,37.52589215893165,0.2888367852933638
다사59004775,1088.5242806451613,1488,127.03597410710898,37.52814549118397,0.11785855170505063
다사59254300,5602.92366297043,1488,127.03906676541439,37.48534309613655,0.6066492773503092
다사59254325,2449.551054704302,1488,127.03905292054463,37.48759644487575,0.2652219567063009
다사59254350,2481.2614096102147,1488,127.03903907413319,37.48984979274898,0.2686553541690097
다사59254375,1114.9349305728083,2898,127.03902522617985,37.4921031397562,0.12071813049939475
다사59254400,1502.3294821236557,1488,127.03901137668443,37.49435648589743,0.16266277206232746
다사59254425,2558.3841588709674,1488,127.03899752564675,37.49660983117265,0.2770057196068819
다사59254450,1540.8407927419353,1488,127.03898367306662,37.49886317558179,0.1668325341654232
다사59254475,2230.736723689515,2976,127.03896981894388,37.50111651912488,0.24153011941404753
다사59254500,3917.6268736559155,1488,127.03895596327834,37.50336986180189,0.42417595790900475
다사59254525,2277.165012701613,1488,127.03894210606983,37.50562320361281,0.24655708206284221
다사59254550,777.209176344086,2976,127.03892824731815,37.50787654455759,0.08415131341075655
다사59254575,759.2118259408603,1488,127.03891438702311,37.51012988463623,0.08220267368744665
다사59254600,1504.3674444892479,1488,127.03890052518454,37.51238322384873,0.1628834297886721
다사59254625,1350.5961017568186,2163,127.03888666180227,37.51463656219506,0.14623403751471792
다사59254650,1088.9027739631902,4075,127.03887279687612,37.51688989967519,0.11789953257712313
다사59254675,640.0624807459678,2976,127.03885893040588,37.51914323628911,0.06930193319780677
다사59254700,623.6545741935487,4464,127.03884506239139,37.52139657203681,0.06752538844160365
다사59254725,1211.5675228494626,2976,127.03883119283248,37.523649906918244,0.13118089883239048
다사59254750,131.4278372983871,2976,127.03881732172893,37.52590324093344,0.014230178263487313
다사59254775,2474.5925413306454,1488,127.03880344908059,37.52815657408233,0.2679332911237316
다사59504200,585.1099875672043,1488,127.04194951812656,37.47634068715793,0.06335202342198432
다사59504250,111.59299025537636,1488,127.04192200896621,37.48084739247774,0.012082585979744312
다사59504275,642.4791852150539,1488,127.04190825208855,37.48310074383886,0.06956359873314677
다사59504300,716.6169701948925,2976,127.04189449367897,37.485354094334106,0.07759077104313457
다사59504325,23.1577870295699,1488,127.04188073373734,37.487607443963434,0.002507379291880794
다사59504350,99.8947441532258,1488,127.04186697226343,37.489860792726866,0.010815973587532399
다사59504375,1153.1213091397854,2976,127.0418532092571,37.492114140624345,0.12485271100695791
다사59504400,1358.9482345430108,1488,127.04183944471816,37.494367487655865,0.1471383538366703
다사59504425,2784.783592741935,1488,127.0418256786464,37.49662083382142,0.30151882405234337
다사59504450,2853.2214967069895,1488,127.04181191104166,37.49887417912099,0.3089288491537311
다사59504475,2251.1426463949833,2233,127.0417981419038,37.50112752355452,0.243739544172902
다사59504500,1404.9583679435486,1488,127.04178437123258,37.50338086712204,0.15212004123011047
다사59504525,683.1335989247309,1488,127.04177059902781,37.505634209823526,0.07396540253801974
다사59504550,1175.0784330821105,2521,127.0417568252894,37.50788755165892,0.12723009006359864
다사59504575,791.5113126763772,4394,127.04174305001706,37.510140892628236,0.0856998586332967
다사59504600,1854.3212371975806,2976,127.04172927321069,37.51239423273146,0.20077422185060748
다사59504625,1297.1797348628693,1896,127.04171549487006,37.51464757196855,0.14045044981584257
다사59504650,1797.6720243137256,2805,127.04170171499503,37.516900910339515,0.1946406019539846
다사59504675,56.322101545698935,1488,127.04168793358538,37.51915424784432,0.006098202341638669
다사59504700,1498.243857526882,1488,127.04167415064096,37.52140758448294,0.16222040636929866
다사59504725,1438.8170250672042,1488,127.04166036616157,37.52366092025537,0.1557860433232441
다사59504750,945.8966830645163,2976,127.04164658014705,37.52591425516158,0.10241573395360601
다사59504775,1046.7691162634408,1488,127.04163279259718,37.52816758920157,0.1133375655518349
다사59754175,75.45710624999998,1488,127.04479057570673,37.474098259299176,0.008170020105760198
다사59754200,166.80470194892473,1488,127.04477690830468,37.47635161414223,0.018060562303342402
다사59754225,2674.7031093413975,1488,127.04476323938073,37.47860496811951,0.28960000278646436
다사59754250,50.82620346897932,1499,127.0447495689347,37.48085832123102,0.005503141120535879
다사59754275,1645.7860196908605,1488,127.0447358969664,37.483111673476685,0.17819534221342315
다사59754300,1190.4526637803592,2841,127.04472222347565,37.48536502485654,0.12889471491018542
다사59754325,492.9452229838711,1488,127.04470854846228,37.48761837537054,0.053373003325537294
다사59754350,231.9148629704301,1488,127.04469487192614,37.48987172501869,0.025110280362666774
다사59754375,1329.8050335013443,2976,127.04468119386699,37.49212507380093,0.14398291162201965
다사59754400,4257.734413911291,1488,127.0446675142847,37.49437842171727,0.4610006597840129
다사59754425,631.347282392473,1488,127.04465383317903,37.49663176876771,0.06835830642343996
다사59754450,730.8487699596776,1488,127.0446401505499,37.4988851149522,0.07913170066524618
다사59754475,2593.418043615592,1488,127.04462646639703,37.50113846027072,0.28079896794320375
다사59754500,4257.781666196238,1488,127.0446127807203,37.503391804723265,0.4610057759637506
다사59754525,1800.6462114247313,1488,127.04459909351954,37.505645148309824,0.19496262819780455
다사59754550,30.582166039603955,2020,127.04458540479452,37.50789849103036,0.003311244279544063
다사59754575,888.1890070564516,1488,127.04457171454509,37.510151832884866,0.09616751033791991
다사59754600,1566.1629132392472,1488,127.04455802277106,37.51240517387332,0.1695742538504863
다사59754625,1041.354954032258,1488,127.04454432947227,37.51465851399572,0.11275135417317353
다사59754650,2302.632033902562,1991,127.04453063464852,37.516911853252026,0.24931449068326061
다사59754675,3259.1574895833332,1488,127.04451693829964,37.51916519164222,0.3528810411774142
다사59754700,3742.249693212366,1488,127.04450324042546,37.52141852916629,0.40518722163851817
다사59754725,106.80922157258064,1488,127.04448954102578,37.523671865824234,0.011564629643196525
다사59754750,1958.0523483870968,1488,127.04447584010046,37.525925201616005,0.21200557309277354
다사59754775,1065.9708916666666,1488,127.04446213764926,37.528178536541596,0.11541661282659899
다사60004175,2961.316069489247,1488,127.04761788252556,37.474109117751226,0.32063264852855283
다사60004200,252.23700557795692,1488,127.0476043000047,37.476362473473216,0.027310633940307714
다사60004225,1434.8112906586016,1488,127.04759071597141,37.478615828329495,0.15535232763650428
다사60004250,80.92039786239144,1497,127.04757713042547,37.48086918232002,0.00876155090431728
다사60004275,28.756021562082786,1498,127.04756354336669,37.48312253544478,0.003113520859725391
다사60004300,1917.0081759408602,1488,127.04754995479495,37.48537588770376,0.2075615686672786
다사60004325,979.8571171034946,2976,127.04753636471004,37.48762923909695,0.10609275580996425
다사60004350,159.84618270613106,2365,127.04752277311178,37.48988258962433,0.01730713767648768
다사60004375,120.51101384408605,1488,127.04750918000002,37.492135939285866,0.013048173392837056
다사60004400,3158.1261857526874,1488,127.04749558537455,37.494389288081564,0.3419420080680237
다사60004425,1203.1551241263444,1488,127.0474819892352,37.49664263601138,0.13027005729444655
다사60004450,5629.99383232527,1488,127.04746839158177,37.498895983075315,0.6095802647534388
다사60004475,1179.7246590389786,2976,127.04745479241416,37.50114932927333,0.1277331541402643
다사60004500,793.5203023716089,5861,127.0474411917321,37.50340267460545,0.08591737938141454
다사60004525,3882.965616801074,1488,127.04742758953545,37.5056560190716,0.42042305537313557
다사60004575,2253.082225134408,1488,127.04740038059768,37.510162705405996,0.24394954953999498
다사60004600,1161.7911885752685,1488,127.0473867738562,37.51241604727422,0.1257914309343791
다사60004625,3504.100925134408,1488,127.04737316559942,37.51466938827643,0.37940197330269376
다사60004650,1166.5881672764228,2952,127.04735955582714,37.516922728412595,0.1263108175684953
다사60004675,2121.4556310483867,1488,127.04734594453925,37.519176067682714,0.22969785114365568
다사60004700,75.4147815188172,1488,127.04733233173549,37.52142940608675,0.008165437450501875
다사60004725,1349.6819838037634,1488,127.0473187174157,37.523682743624704,0.14613506258145245
다사60004750,1008.0339633064518,1488,127.04730510157974,37.52593608029655,0.10914356721044878
다사60004775,83.07470772849462,1488,127.0472914842274,37.528189416102286,0.008994806005060037
다사60254150,4478.762273655915,1488,127.05045868699334,37.471866551094244,0.48493216402251166
다사60254175,121.05176794354841,1488,127.05044519085668,37.47411990855534,0.013106722840124927
다사60254200,1780.7019553763441,1488,127.05043169321719,37.47637326515078,0.192803189796206
다사60254225,118.9278795026882,1488,127.05041819407468,37.478626620880554,0.012876761579660879
다사60254250,653.6105326228325,2768,127.05040469342902,37.480879975744635,0.07076883090603774
다사60254275,956.7027361594203,2760,127.05039119127999,37.483133329743,0.10358574530756351
다사60254300,2273.2088534274194,1488,127.05037768762742,37.48538668287564,0.24612873405934654
다사60254325,9235.853189247313,1488,127.05036418247114,37.48764003514254,1.0
다사60254350,499.2950762096774,1488,127.05035067581098,37.489893386543685,0.054060525430500925
다사60254375,2564.067157930108,1488,127.05033716764675,37.49214673707904,0.27762103894367657
다사60254400,2551.094557168908,4387,127.05032365797828,37.49440008674859,0.27621644745706625
다사60254425,752.0840697705803,2964,127.05031014680542,37.49665343555234,0.08143092515222974
다사60254450,4703.050210853494,2976,127.05029663412793,37.498906783490234,0.509216648910026
다사60254475,3972.615269287634,1488,127.05028311994568,37.50116013056228,0.4301297549762576
다사60254500,4042.2832002016135,2976,127.05026960425847,37.50341347676846,0.4376729596468439
다사60254525,1394.3265127688173,1488,127.05025608706613,37.505666822108736,0.15096889092955035
다사60254550,361.3420924059139,1488,127.05024256836853,37.507920166583105,0.03912384541003752
다사60254575,2558.9186498655918,1488,127.0502290481654,37.51017351019155,0.2770635909246338
다사60254600,1368.4033098118282,2976,127.05021552645665,37.51242685293405,0.1481620898224074
다사60254625,1467.3555556451618,1488,127.05020200324205,37.51468019481058,0.15887601562934173
다사60254650,1065.552173219086,2976,127.05018847852143,37.51693353582113,0.11537127663090586
다사60254675,695.6263378787878,1584,127.05017495229464,37.51918687596569,0.0753180376111499
다사60254700,1288.2145651881717,1488,127.0501614245615,37.52144021524422,0.13947975772156643
다사60254725,2216.206828897849,1488,127.0501478953218,37.523693553656706,0.23995691394034183
다사60254750,723.797700873656,1488,127.05013436457538,37.52594689120315,0.07836825532440526
다사60254775,84.78521357526883,1488,127.05012083232205,37.52820022788351,0.009180008802432957
다사60504150,138.06989536290325,1488,127.0532859119552,37.47187727338236,0.014949338467576423
다사60504175,154.17397567204299,1488,127.05327250069062,37.47413063171138,0.01669298683217891
다사60504200,5814.496334408602,1488,127.05325908793266,37.476383989174806,0.6295570333640678
다사60504225,900.1175005712363,2976,127.05324567368116,37.478637345772604,0.09745905246947656
다사60504250,2787.2702960349457,1488,127.05323225793593,37.48089070150476,0.30178806861936464
다사60504275,245.4385927419355,1488,127.0532188406968,37.48314405637125,0.02657454462655202
다사60504300,308.5898520462633,2248,127.0532054219636,37.48539741037209,0.03341216514848177
다사60504325,2134.892249793388,1936,127.05319200173614,37.48765076350722,0.23115268357436652
다사60504350,55.17896851650346,2757,127.05317858001423,37.48990411577664,0.005974431098660668
다사60504375,1025.6980008766013,2966,127.05316515679773,37.49215746718033,0.11105611791997225
다사60504400,3349.470271841398,1488,127.05315173208643,37.494410817718276,0.36265954029465974
다사60504425,1941.0516722478587,1517,127.05313830588021,37.496664167390456,0.21016484697999482
다사60504450,591.5132311155915,1488,127.05312487817883,37.49891751619685,0.06404532629473267
다사60504475,369.02502244623656,1488,127.05311144898214,37.501170864137436,0.03995570467446015
다사60504500,5991.111028763442,1488,127.05309801828997,37.5034242112122,0.648679759844872
다사60504525,1432.3226961925484,3677,127.05308458610214,37.50567755742112,0.15508287830517986
다사60504550,1138.0021044354833,2976,127.05307115241848,37.5079309027642,0.12321569876840216
다사60504575,1177.6134491935481,2976,127.0530577172388,37.51018424724138,0.12750456563824172
다사60504600,868.1702358796296,2592,127.05304428056294,37.51243759085268,0.09400000390763921
다사60504625,58.74806633064517,1488,127.0530308423907,37.51469093359806,0.006360870525642571
다사60504650,48.18352473118279,1488,127.05301740272195,37.51694427547752,0.005217008514955571
다사60504675,79.97447499039566,2603,127.05300396155644,37.51919761649102,0.00865913233479118
다사60504700,1439.87339280914,1488,127.05299051889406,37.52145095663855,0.15590042016751504
다사60504725,1236.2130907930107,1488,127.05297707473461,37.523704295920105,0.13384936566902678
다사60504750,120.52909368279573,1488,127.05296362907791,37.52595763433565,0.013050130963874534
다사60504775,7.8275983198924735,1488,127.0529501819238,37.528210971885166,0.000847523034364126
다사60754175,137.7672657275021,2378,127.05609981201793,37.47414128721925,0.01491657163713855
다사60754200,647.4768737231183,2976,127.0560864841417,37.47639464554518,0.07010471696073865
다사60754225,2057.014466599463,1488,127.05607315478137,37.478648003005524,0.22272056781871627
다사60754250,1367.913005174731,1488,127.05605982393676,37.48090135960029,0.1481090027250867
다사60754275,2270.060868615591,1488,127.0560464916077,37.48315471532944,0.24578789009535917
다사60754300,136.58095698924734,2976,127.05603315779403,37.48540807019297,0.014788125600378689
다사60754325,1201.749570026882,1488,127.05601982249556,37.48766142419086,0.13011787275116055
다사60754350,1990.234588709678,1488,127.05600648571209,37.48991477732309,0.21549006333565104
다사60754375,3560.3841945564523,1488,127.05599314744349,37.492168129589636,0.38549597114661477
다사60754400,728.7774259408602,1488,127.05597980768955,37.49442148099049,0.07890742858378554
다사60754425,1583.6099717285942,1857,127.05596646645014,37.496674831525624,0.17146331143204893
다사60754450,3559.890935349463,1488,127.05595312372505,37.498928181195026,0.3854425641470791
다사60754475,959.3562733870971,2232,127.05593977951412,37.501181529998675,0.10387305360202255
다사60754500,1742.624205217045,2511,127.05592643381713,37.50343487793656,0.18868037088829714
다사60754525,1299.3469268817205,4464,127.05591308663399,37.505688225008655,0.14068509971493087
다사60754550,3860.2656674731193,1488,127.05589973796447,37.507941571214936,0.4179652478633342
다사60754575,2314.6865762096772,1488,127.05588638780837,37.51019491655539,0.2506196805839781
다사60754600,1951.9857036290318,1488,127.05587303616558,37.512448261029995,0.21134871501656158
다사60754625,43.53772600806452,1488,127.05585968303589,37.51470160463875,0.004713990696468907
다사60754650,20.413296505376344,1488,127.05584632841914,37.51695494738163,0.002210223147455633
다사60754675,1155.022851142473,2976,127.05583297231513,37.51920828925861,0.12505859799581798
다사60754700,1282.709214516129,1488,127.0558196147237,37.521461630269656,0.1388836730329908
다사60754725,1084.1989325268821,1488,127.05580625564468,37.52371497041479,0.1173902302593054
다사60754750,32.76293797043011,1488,127.0557928950779,37.52596830969395,0.0035473645259513015
다사60754775,12.05023971452561,1191,127.05577953302314,37.52822164810715,0.0013047240430970578
다사61004150,47.238510139503234,2939,127.05894036634903,37.47189851503039,0.0051146882883001945
다사61004175,102.94508800000001,2650,127.05892712482918,37.47415187507883,0.011146245602934887
다사61004200,2820.190105577957,1488,127.05891388183483,37.476405234261776,0.30535241821094733
다사61004225,1711.5343702284943,1488,127.05890063736584,37.47865859257921,0.1853141594131357
다사61004250,60.31830550705173,1489,127.05888739142205,37.4809119500311,0.0065308861315894785
다사61004275,1909.8250283933523,2166,127.05887414400324,37.48316530661742,0.2067838227026859
다사61004300,79.44464657258064,1488,127.05886089510926,37.48541866233818,0.008601765851483298
다사61004325,75.48778749999998,1488,127.05884764473994,37.487672017193354,0.00817334207822677
다사61004350,1832.3830933467743,1488,127.0588343928951,37.48992537118291,0.19839889783870704
다사61004375,85.88036579301075,1488,127.05882113957458,37.49217872430684,0.009298584985412667
다사61004400,6361.325643077955,1488,127.05880788477818,37.494432076565126,0.6887642660327279
다사61004425,934.4045978252714,2667,127.05879462850575,37.49668542795774,0.10117144336087285
다사61004450,2769.766858319328,2975,127.0587813707571,37.49893877848469,0.299892906650355
다사61004475,2313.7627648702587,1503,127.05876811153207,37.50119212814592,0.2505196561119029
다사61004500,1124.6639540994624,1488,127.05875485083051,37.50344547694142,0.12177152787669185
다사61004525,1927.784404872312,2976,127.0587415886522,37.50569882487121,0.20872835084870153
다사61004550,3214.9897446908603,1488,127.05872832499698,37.50795217193524,0.348098836005087
다사61004575,4822.53784092742,1488,127.05871505986467,37.51020551813346,0.5221540167552662
다사61004600,5842.437178091396,1488,127.05870179325514,37.512458863465916,0.6325822918984199
다사61004625,781.8652773521504,1488,127.05868852516814,37.514712207932554,0.08465544669575562
다사61004650,1710.6954202956988,1488,127.05867525560359,37.51696555153337,0.18522332319956614
다사61004675,364.4917144498454,2263,127.05866198456121,37.51921889426834,0.0394648666432029
다사61004700,329.5274153225806,1488,127.05864871204093,37.52147223613743,0.03567915259915861
다사61004725,22.8225751344086,1488,127.05863543804251,37.52372557714064,0.0024710846596153564
다사61254150,65.13050084005377,2976,127.06176759576213,37.47190903439007,0.007051920326741536
다사61254175,219.97340497311833,1488,127.06175443911488,37.47416239529002,0.023817334518614768
다사61254200,759.458995698925,1488,127.06174128100261,37.47641575532452,0.0822294356717485
다사61254225,1641.846777553763,2232,127.06172812142515,37.47866911449354,0.1777688258909589
다사61254250,246.23397076612903,1488,127.06171496038232,37.48092247279708,0.026660663148349174
다사61254275,1046.972816330645,1488,127.06170179787391,37.48317583023511,0.11335962091185744
다사61254300,202.68112836021504,1488,127.06168863389983,37.48542918680763,0.02194503574355027
다사61254325,1151.577733266129,1488,127.06167546845984,37.4876825425146,0.12468558233546133
다사61254350,493.2189290322579,1488,127.0616623015538,37.489935897356006,0.05340263849218389
다사61254375,3179.5256120967742,1488,127.06164913318152,37.49218925133183,0.34425900314206853
